dataset_key,model_key,train_n,test_n,model_feature_count,fit_index_hash,test_index_hash,relevance_train_hash,resampling_method,synthetic_n,resampled_train_n,final_rare_ratio_train,invalid_nominal_total,invalid_binary_total,invalid_onehot_group_total,ordinal_noninteger_total,out_of_bounds_total,sample_weight_min,sample_weight_mean,sample_weight_max,n,rmse,mae,r2,wmse,sera,oiha,rare_count,normal_count,rare_ratio,rare_rmse,rare_mae,normal_rmse,normal_mae,protocol,scenario,dataset_name,repeat,fold,split_seed,model_seed,rf_n_estimators,train_index_sha256,test_index_sha256,actual_group_overlap_n,overlap_test_rows_n,test_group_n,elapsed_seconds,task_id
concrete,ekk,924,106,8,ae565125b2441f6d22ecee475660926065d5cd0f3ebe4410479a2a0fc450daf8,836f3fb9adc1b47fbb21ae0edbdf7d8884c708771c2ca39b97774b15bf4769aa,787428145c4e74cfae2bbb9ff9b3d292d321290b6082b124475299f94aba328a,none,0,924,0.17424242424242425,0,0,0,0,0,,,,106,10.151857840447608,7.855706020974903,0.6207925998933561,113.23811446962709,33.43632990317563,42.88898447871976,17,89,0.16037735849056603,10.797559983521346,8.665789363591486,10.023791327726194,7.700971000475108,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,1,42,70300101,100,575ecdef129a13209668692ac14fa97e7e8e5537a40ab57f3c30e39bef3335b3,7b4f5645a3f932e2eac73e778b0d0d68b1a0d24e7ea09012337ddac64c1a7c63,0,0,100,0.01315,protocol_sensitivity_grouped10fold|concrete|r1|f1|ekk
concrete,rf,924,106,8,ae565125b2441f6d22ecee475660926065d5cd0f3ebe4410479a2a0fc450daf8,836f3fb9adc1b47fbb21ae0edbdf7d8884c708771c2ca39b97774b15bf4769aa,787428145c4e74cfae2bbb9ff9b3d292d321290b6082b124475299f94aba328a,none,0,924,0.17424242424242425,0,0,0,0,0,,,,106,4.281706852399679,3.21481384420042,0.9325441516329322,24.698521777766324,7.279781053348864,7.734207588430272,17,89,0.16037735849056603,5.95395228184355,4.571978432433021,3.8811806472002615,2.955580158807676,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,1,42,70300102,100,575ecdef129a13209668692ac14fa97e7e8e5537a40ab57f3c30e39bef3335b3,7b4f5645a3f932e2eac73e778b0d0d68b1a0d24e7ea09012337ddac64c1a7c63,0,0,100,0.126413,protocol_sensitivity_grouped10fold|concrete|r1|f1|rf
concrete,smote_r_rf,924,106,8,ae565125b2441f6d22ecee475660926065d5cd0f3ebe4410479a2a0fc450daf8,836f3fb9adc1b47fbb21ae0edbdf7d8884c708771c2ca39b97774b15bf4769aa,787428145c4e74cfae2bbb9ff9b3d292d321290b6082b124475299f94aba328a,smote_r,602,1526,0.5,0,0,0,0,0,,,,106,4.230605312240988,3.288881469791877,0.9341446943887309,20.380830383904907,6.004278768383762,6.779082982261614,17,89,0.16037735849056603,4.959514085590911,4.070545153897553,4.07657738028886,3.1395749233896697,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,1,42,70300103,100,575ecdef129a13209668692ac14fa97e7e8e5537a40ab57f3c30e39bef3335b3,7b4f5645a3f932e2eac73e778b0d0d68b1a0d24e7ea09012337ddac64c1a7c63,0,0,100,0.192558,protocol_sensitivity_grouped10fold|concrete|r1|f1|smote_r_rf
concrete,smogn_rf,924,106,8,ae565125b2441f6d22ecee475660926065d5cd0f3ebe4410479a2a0fc450daf8,836f3fb9adc1b47fbb21ae0edbdf7d8884c708771c2ca39b97774b15bf4769aa,787428145c4e74cfae2bbb9ff9b3d292d321290b6082b124475299f94aba328a,smogn,602,1526,0.5,0,0,0,0,0,,,,106,3.8750506096827593,3.0399708340301848,0.9447489537210481,16.29031104742503,4.80026909082275,5.294190697028873,17,89,0.16037735849056603,4.109852514005851,3.3398909096905207,3.828563164415667,2.9826827296905702,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,1,42,70300104,100,575ecdef129a13209668692ac14fa97e7e8e5537a40ab57f3c30e39bef3335b3,7b4f5645a3f932e2eac73e778b0d0d68b1a0d24e7ea09012337ddac64c1a7c63,0,0,100,0.190037,protocol_sensitivity_grouped10fold|concrete|r1|f1|smogn_rf
concrete,relevance_weighted_rf,924,106,8,ae565125b2441f6d22ecee475660926065d5cd0f3ebe4410479a2a0fc450daf8,836f3fb9adc1b47fbb21ae0edbdf7d8884c708771c2ca39b97774b15bf4769aa,787428145c4e74cfae2bbb9ff9b3d292d321290b6082b124475299f94aba328a,none,0,924,0.17424242424242425,0,0,0,0,0,0.16602265133165087,1.0,3.3204530266330172,106,4.32305637722101,3.1913476750833922,0.9312349841899452,25.72423351592367,7.579200166453846,7.952574927934695,17,89,0.16037735849056603,6.0215785458705025,4.439096316940505,3.915690998438447,2.9530136648410217,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,1,42,70300105,100,575ecdef129a13209668692ac14fa97e7e8e5537a40ab57f3c30e39bef3335b3,7b4f5645a3f932e2eac73e778b0d0d68b1a0d24e7ea09012337ddac64c1a7c63,0,0,100,0.117158,protocol_sensitivity_grouped10fold|concrete|r1|f1|relevance_weighted_rf
concrete,ekk,925,105,8,f0450277f24af901c11f2162b5f99a9a0a7f02370ebb8845c2ef71842f823f2d,8ab013892beba7aa3027f6771a5c0f49a91b7e3d989fbbfee9a9004f09d361b8,e84b03fe5677a3f464c3ffd3f1bc5d14d7d180edbc93f4b6220878e6db6270ae,none,0,925,0.17297297297297298,0,0,0,0,0,,,,105,10.780359280801981,8.626361912406336,0.6363649509090921,149.13129290822397,47.87947068557295,58.03457023827057,23,82,0.21904761904761905,13.220998007684154,11.877133674683787,9.989271819753696,7.714560076645586,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,2,42,70300201,100,a970610ea836eab953f879c900f8b02ffdc86d7de3b37c8dc82f2b62ddd98ccc,1e254105cb1425711cf6f5ad5b9d81622a69f396281b38849fa44510cba3759e,0,0,100,0.013308,protocol_sensitivity_grouped10fold|concrete|r1|f2|ekk
concrete,rf,925,105,8,f0450277f24af901c11f2162b5f99a9a0a7f02370ebb8845c2ef71842f823f2d,8ab013892beba7aa3027f6771a5c0f49a91b7e3d989fbbfee9a9004f09d361b8,e84b03fe5677a3f464c3ffd3f1bc5d14d7d180edbc93f4b6220878e6db6270ae,none,0,925,0.17297297297297298,0,0,0,0,0,,,,105,4.5562347955349525,3.473601257457073,0.9350451687202104,22.707074277844534,7.295245531456856,7.728393925242896,23,82,0.21904761904761905,4.853710266740343,4.010591389080001,4.469242244435941,3.322982074196983,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,2,42,70300202,100,a970610ea836eab953f879c900f8b02ffdc86d7de3b37c8dc82f2b62ddd98ccc,1e254105cb1425711cf6f5ad5b9d81622a69f396281b38849fa44510cba3759e,0,0,100,0.11573,protocol_sensitivity_grouped10fold|concrete|r1|f2|rf
concrete,smote_r_rf,925,105,8,f0450277f24af901c11f2162b5f99a9a0a7f02370ebb8845c2ef71842f823f2d,8ab013892beba7aa3027f6771a5c0f49a91b7e3d989fbbfee9a9004f09d361b8,e84b03fe5677a3f464c3ffd3f1bc5d14d7d180edbc93f4b6220878e6db6270ae,smote_r,605,1530,0.5,0,0,0,0,0,,,,105,4.309316765646198,3.2869937017565483,0.9418946523075881,18.506759989450792,5.950951068236704,6.411015467060795,23,82,0.21904761904761905,3.8675691602225744,3.1028152926899533,4.4253097670160795,3.3386534994215697,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,2,42,70300203,100,a970610ea836eab953f879c900f8b02ffdc86d7de3b37c8dc82f2b62ddd98ccc,1e254105cb1425711cf6f5ad5b9d81622a69f396281b38849fa44510cba3759e,0,0,100,0.192054,protocol_sensitivity_grouped10fold|concrete|r1|f2|smote_r_rf
concrete,smogn_rf,925,105,8,f0450277f24af901c11f2162b5f99a9a0a7f02370ebb8845c2ef71842f823f2d,8ab013892beba7aa3027f6771a5c0f49a91b7e3d989fbbfee9a9004f09d361b8,e84b03fe5677a3f464c3ffd3f1bc5d14d7d180edbc93f4b6220878e6db6270ae,smogn,605,1530,0.5,0,0,0,0,0,,,,105,4.428813039941836,3.3343814337583804,0.9386274793706259,19.374781991058835,6.229827214784853,6.754586356919061,23,82,0.21904761904761905,3.8689339824438256,3.1348201796487176,4.573560636296167,3.39035593186231,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,2,42,70300204,100,a970610ea836eab953f879c900f8b02ffdc86d7de3b37c8dc82f2b62ddd98ccc,1e254105cb1425711cf6f5ad5b9d81622a69f396281b38849fa44510cba3759e,0,0,100,0.197766,protocol_sensitivity_grouped10fold|concrete|r1|f2|smogn_rf
concrete,relevance_weighted_rf,925,105,8,f0450277f24af901c11f2162b5f99a9a0a7f02370ebb8845c2ef71842f823f2d,8ab013892beba7aa3027f6771a5c0f49a91b7e3d989fbbfee9a9004f09d361b8,e84b03fe5677a3f464c3ffd3f1bc5d14d7d180edbc93f4b6220878e6db6270ae,none,0,925,0.17297297297297298,0,0,0,0,0,0.1654022810557214,1.0000000000000002,3.3080456211144282,105,4.367833630501762,3.373502268641717,0.9403058954390274,22.013542161806036,7.071425729308276,7.335106843376986,23,82,0.21904761904761905,4.809331047389532,3.9427140984502658,4.235743113964887,3.2138452919880995,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,2,42,70300205,100,a970610ea836eab953f879c900f8b02ffdc86d7de3b37c8dc82f2b62ddd98ccc,1e254105cb1425711cf6f5ad5b9d81622a69f396281b38849fa44510cba3759e,0,0,100,0.128542,protocol_sensitivity_grouped10fold|concrete|r1|f2|relevance_weighted_rf
concrete,ekk,928,102,8,db66ae853ba424330f7281ff82c8a9947bbc0accd35816aafa9f83fa11e17979,0d8055f2576e418f94abf92293dfb69850883481499121de08fc82dc75e05ac2,43f8dec035af1d2fa847b428718c1a759fcad3bb341f3e933e0ea36bf54e9e9f,none,0,928,0.16918103448275862,0,0,0,0,0,,,,102,10.331787073372,8.15133415472664,0.5686267316917455,154.60350664456007,44.01630062851651,56.400389824279,17,85,0.16666666666666666,15.196606933213546,12.2622087358524,9.050282675081332,7.329159238501489,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,3,42,70300301,100,1206974574075e748ff7426ced2c75a9c6948a32eeef9af7660138e07b4fb7ae,139a31911ccd2a2bcd3f4f8b828c0109d97aeae717733e4d61e7e41c48924b31,0,0,100,0.013308,protocol_sensitivity_grouped10fold|concrete|r1|f3|ekk
concrete,rf,928,102,8,db66ae853ba424330f7281ff82c8a9947bbc0accd35816aafa9f83fa11e17979,0d8055f2576e418f94abf92293dfb69850883481499121de08fc82dc75e05ac2,43f8dec035af1d2fa847b428718c1a759fcad3bb341f3e933e0ea36bf54e9e9f,none,0,928,0.16918103448275862,0,0,0,0,0,,,,102,5.441528630755505,3.973696486477402,0.8803413299695091,49.48535999478772,14.082640328028882,14.676219839081979,17,85,0.16666666666666666,8.821299386103782,6.576817808778022,4.468692877715279,3.453072222017277,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,3,42,70300302,100,1206974574075e748ff7426ced2c75a9c6948a32eeef9af7660138e07b4fb7ae,139a31911ccd2a2bcd3f4f8b828c0109d97aeae717733e4d61e7e41c48924b31,0,0,100,0.122785,protocol_sensitivity_grouped10fold|concrete|r1|f3|rf
concrete,smote_r_rf,928,102,8,db66ae853ba424330f7281ff82c8a9947bbc0accd35816aafa9f83fa11e17979,0d8055f2576e418f94abf92293dfb69850883481499121de08fc82dc75e05ac2,43f8dec035af1d2fa847b428718c1a759fcad3bb341f3e933e0ea36bf54e9e9f,smote_r,614,1542,0.5,0,0,0,0,0,,,,102,5.00354679499511,3.682643030840425,0.8988284820709662,38.22834811719615,10.88939639369591,12.168966690236603,17,85,0.16666666666666666,7.225640442310341,4.734511616926157,4.427256563080216,3.4722693136232787,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,3,42,70300303,100,1206974574075e748ff7426ced2c75a9c6948a32eeef9af7660138e07b4fb7ae,139a31911ccd2a2bcd3f4f8b828c0109d97aeae717733e4d61e7e41c48924b31,0,0,100,0.205014,protocol_sensitivity_grouped10fold|concrete|r1|f3|smote_r_rf
concrete,smogn_rf,928,102,8,db66ae853ba424330f7281ff82c8a9947bbc0accd35816aafa9f83fa11e17979,0d8055f2576e418f94abf92293dfb69850883481499121de08fc82dc75e05ac2,43f8dec035af1d2fa847b428718c1a759fcad3bb341f3e933e0ea36bf54e9e9f,smogn,614,1542,0.5,0,0,0,0,0,,,,102,4.928571118477796,3.5832586612733315,0.9018377758984953,40.0215323178618,11.398133007758336,12.123157352137365,17,85,0.16666666666666666,7.75825459412305,5.508463546986519,4.136529107165316,3.1982176841306935,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,3,42,70300304,100,1206974574075e748ff7426ced2c75a9c6948a32eeef9af7660138e07b4fb7ae,139a31911ccd2a2bcd3f4f8b828c0109d97aeae717733e4d61e7e41c48924b31,0,0,100,0.211269,protocol_sensitivity_grouped10fold|concrete|r1|f3|smogn_rf
concrete,relevance_weighted_rf,928,102,8,db66ae853ba424330f7281ff82c8a9947bbc0accd35816aafa9f83fa11e17979,0d8055f2576e418f94abf92293dfb69850883481499121de08fc82dc75e05ac2,43f8dec035af1d2fa847b428718c1a759fcad3bb341f3e933e0ea36bf54e9e9f,none,0,928,0.16918103448275862,0,0,0,0,0,0.16580724980482242,1.0,3.3161449960964484,102,5.351521969135662,4.011887115776151,0.884267066970619,46.51260242735155,13.239336648128091,13.745526336787627,17,85,0.16666666666666666,8.33051106791311,6.366788509534408,4.526263573063923,3.5409068370245,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,3,42,70300305,100,1206974574075e748ff7426ced2c75a9c6948a32eeef9af7660138e07b4fb7ae,139a31911ccd2a2bcd3f4f8b828c0109d97aeae717733e4d61e7e41c48924b31,0,0,100,0.13147,protocol_sensitivity_grouped10fold|concrete|r1|f3|relevance_weighted_rf
concrete,ekk,929,101,8,347e83a582a654d882198c3264ef5abc59dbb84755351939237b3f257fe7626e,a6d549b2928802aba7d571d940e1f062d0cf002aa7cf7b77493010bcaa0a1944,5eea6bb3a9071bd1f667c06d82ad785a0a99d9eb75bd5f3e63718d0386ed9f6b,none,0,929,0.17761033369214208,0,0,0,0,0,,,,101,9.875657700483675,7.865797078780364,0.6311852245431826,125.5127989413207,36.18253981559192,44.26960375077018,16,85,0.15841584158415842,11.251550239959442,9.589720491671404,9.594625941819517,7.541293848118521,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,4,42,70300401,100,36390ae783b242ff7cf6b584576f1b1b9c0dc4d15133ac1f8afe6a3882136dce,8d86bc8b1b18a8f284a3c62345211019577516862a7530857596d0fcf5fbe816,0,0,100,0.021933,protocol_sensitivity_grouped10fold|concrete|r1|f4|ekk
concrete,rf,929,101,8,347e83a582a654d882198c3264ef5abc59dbb84755351939237b3f257fe7626e,a6d549b2928802aba7d571d940e1f062d0cf002aa7cf7b77493010bcaa0a1944,5eea6bb3a9071bd1f667c06d82ad785a0a99d9eb75bd5f3e63718d0386ed9f6b,none,0,929,0.17761033369214208,0,0,0,0,0,,,,101,5.120766864896894,3.765850967363179,0.900837775093564,41.78260824905726,12.034955919836388,12.625004512452673,16,85,0.15841584158415842,8.390825864749862,6.68698763837969,4.231467889746643,3.2159899469365407,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,4,42,70300402,100,36390ae783b242ff7cf6b584576f1b1b9c0dc4d15133ac1f8afe6a3882136dce,8d86bc8b1b18a8f284a3c62345211019577516862a7530857596d0fcf5fbe816,0,0,100,0.136708,protocol_sensitivity_grouped10fold|concrete|r1|f4|rf
concrete,smote_r_rf,929,101,8,347e83a582a654d882198c3264ef5abc59dbb84755351939237b3f257fe7626e,a6d549b2928802aba7d571d940e1f062d0cf002aa7cf7b77493010bcaa0a1944,5eea6bb3a9071bd1f667c06d82ad785a0a99d9eb75bd5f3e63718d0386ed9f6b,smote_r,599,1528,0.5,0,0,0,0,0,,,,101,4.807168605972156,3.5792486249289746,0.9126113633325208,32.070476054355254,9.231509713476122,9.880968047142657,16,85,0.15841584158415842,7.217790592895643,5.42297858649534,4.201472926520758,3.232193573340011,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,4,42,70300403,100,36390ae783b242ff7cf6b584576f1b1b9c0dc4d15133ac1f8afe6a3882136dce,8d86bc8b1b18a8f284a3c62345211019577516862a7530857596d0fcf5fbe816,0,0,100,0.201625,protocol_sensitivity_grouped10fold|concrete|r1|f4|smote_r_rf
concrete,smogn_rf,929,101,8,347e83a582a654d882198c3264ef5abc59dbb84755351939237b3f257fe7626e,a6d549b2928802aba7d571d940e1f062d0cf002aa7cf7b77493010bcaa0a1944,5eea6bb3a9071bd1f667c06d82ad785a0a99d9eb75bd5f3e63718d0386ed9f6b,smogn,599,1528,0.5,0,0,0,0,0,,,,101,4.463917390529773,3.390073696889594,0.9246456110726479,25.70039907973475,7.397613096252322,7.888631131124826,16,85,0.15841584158415842,5.994947109769046,4.846419753989432,4.112466201304397,3.11593796849433,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,4,42,70300404,100,36390ae783b242ff7cf6b584576f1b1b9c0dc4d15133ac1f8afe6a3882136dce,8d86bc8b1b18a8f284a3c62345211019577516862a7530857596d0fcf5fbe816,0,0,100,0.197413,protocol_sensitivity_grouped10fold|concrete|r1|f4|smogn_rf
concrete,relevance_weighted_rf,929,101,8,347e83a582a654d882198c3264ef5abc59dbb84755351939237b3f257fe7626e,a6d549b2928802aba7d571d940e1f062d0cf002aa7cf7b77493010bcaa0a1944,5eea6bb3a9071bd1f667c06d82ad785a0a99d9eb75bd5f3e63718d0386ed9f6b,none,0,929,0.17761033369214208,0,0,0,0,0,0.16527805158959807,0.9999999999999999,3.3055610317919615,101,5.0622355133630075,3.80114672440228,0.903091706276981,38.43032590861444,11.067676641849303,11.418669662468465,16,85,0.15841584158415842,7.8664118406013195,6.280593422591849,4.336116592383061,3.334427345919539,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,4,42,70300405,100,36390ae783b242ff7cf6b584576f1b1b9c0dc4d15133ac1f8afe6a3882136dce,8d86bc8b1b18a8f284a3c62345211019577516862a7530857596d0fcf5fbe816,0,0,100,0.127015,protocol_sensitivity_grouped10fold|concrete|r1|f4|relevance_weighted_rf
concrete,ekk,930,100,8,a960f9510c1fcfdfa1b6e415c2b50bf95131c03fe03ee92f8a68f9e9e36527e5,d77475cafb705d7c5ba5227bb98ec90ca130be52e14667a853ab20826c06fea6,04ed25fe78abd3ce61ca324f75779a92174feda92da198341cf5315cdace0a08,none,0,930,0.17956989247311828,0,0,0,0,0,,,,100,9.906262565259013,8.206304446563953,0.6068783922239337,114.28398768159997,33.02420540485424,41.37635733114016,14,86,0.14,11.14723251461226,10.161372560085765,9.689212836063119,7.888037544362728,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,5,42,70300501,100,db0fa67b61a1529467905acd5b111b47a4d590cf58dbc0b7f9b3e70b21c32f42,12f08afbc55f093c97c907d657c28b59c7cc4033aa5cee358eba66cfa7914f2a,0,0,100,0.013735,protocol_sensitivity_grouped10fold|concrete|r1|f5|ekk
concrete,rf,930,100,8,a960f9510c1fcfdfa1b6e415c2b50bf95131c03fe03ee92f8a68f9e9e36527e5,d77475cafb705d7c5ba5227bb98ec90ca130be52e14667a853ab20826c06fea6,04ed25fe78abd3ce61ca324f75779a92174feda92da198341cf5315cdace0a08,none,0,930,0.17956989247311828,0,0,0,0,0,,,,100,4.359281299796485,3.4214755003643957,0.9238732946221638,23.445862438788527,6.775872213907494,7.241174602541505,14,86,0.14,6.356715908394822,5.5780876984934835,3.939400888688791,3.0703990960177996,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,5,42,70300502,100,db0fa67b61a1529467905acd5b111b47a4d590cf58dbc0b7f9b3e70b21c32f42,12f08afbc55f093c97c907d657c28b59c7cc4033aa5cee358eba66cfa7914f2a,0,0,100,0.123304,protocol_sensitivity_grouped10fold|concrete|r1|f5|rf
concrete,smote_r_rf,930,100,8,a960f9510c1fcfdfa1b6e415c2b50bf95131c03fe03ee92f8a68f9e9e36527e5,d77475cafb705d7c5ba5227bb98ec90ca130be52e14667a853ab20826c06fea6,04ed25fe78abd3ce61ca324f75779a92174feda92da198341cf5315cdace0a08,smote_r,596,1526,0.5,0,0,0,0,0,,,,100,4.117864921589086,3.1731394299293254,0.9320715916762083,18.95453779169885,5.480782553224738,5.874029580930028,14,86,0.14,5.273467278245488,4.243637105540794,3.897448108697665,2.9988723664576904,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,5,42,70300503,100,db0fa67b61a1529467905acd5b111b47a4d590cf58dbc0b7f9b3e70b21c32f42,12f08afbc55f093c97c907d657c28b59c7cc4033aa5cee358eba66cfa7914f2a,0,0,100,0.215359,protocol_sensitivity_grouped10fold|concrete|r1|f5|smote_r_rf
concrete,smogn_rf,930,100,8,a960f9510c1fcfdfa1b6e415c2b50bf95131c03fe03ee92f8a68f9e9e36527e5,d77475cafb705d7c5ba5227bb98ec90ca130be52e14667a853ab20826c06fea6,04ed25fe78abd3ce61ca324f75779a92174feda92da198341cf5315cdace0a08,smogn,596,1526,0.5,0,0,0,0,0,,,,100,3.729492045981059,2.9473944273147805,0.9442805762527278,14.6661209426317,4.240877787568465,4.573222450061607,14,86,0.14,4.382564055059906,3.666632045692668,3.612019573509501,2.8303092336253575,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,5,42,70300504,100,db0fa67b61a1529467905acd5b111b47a4d590cf58dbc0b7f9b3e70b21c32f42,12f08afbc55f093c97c907d657c28b59c7cc4033aa5cee358eba66cfa7914f2a,0,0,100,0.235269,protocol_sensitivity_grouped10fold|concrete|r1|f5|smogn_rf
concrete,relevance_weighted_rf,930,100,8,a960f9510c1fcfdfa1b6e415c2b50bf95131c03fe03ee92f8a68f9e9e36527e5,d77475cafb705d7c5ba5227bb98ec90ca130be52e14667a853ab20826c06fea6,04ed25fe78abd3ce61ca324f75779a92174feda92da198341cf5315cdace0a08,none,0,930,0.17956989247311828,0,0,0,0,0,0.16520120635998545,1.0,3.3040241271997086,100,4.489907770163982,3.539066927846924,0.9192426450994383,24.97073345169593,7.211840292253647,7.640794410869752,14,86,0.14,6.4932834515833635,5.5109328538246825,4.071524711121389,3.2180654980365913,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,5,42,70300505,100,db0fa67b61a1529467905acd5b111b47a4d590cf58dbc0b7f9b3e70b21c32f42,12f08afbc55f093c97c907d657c28b59c7cc4033aa5cee358eba66cfa7914f2a,0,0,100,0.14547,protocol_sensitivity_grouped10fold|concrete|r1|f5|relevance_weighted_rf
concrete,ekk,929,101,8,6a793942ee0be50b4469b9a7ce8a417d2a50636f0f68b6e6093cae9c73c957ec,b10d4375591b5b4af35bfff114823ff6d2f79659518051fac3dcda58acb89f54,ba6e38bdbe60e400e2351fdf7c10ccad7372c10d0549bd40bec7a1f33141fcdd,none,0,929,0.17868675995694294,0,0,0,0,0,,,,101,10.419994619061587,8.350658480619908,0.5936204573928874,144.88865726377398,43.28549163177871,54.53425442413837,17,84,0.16831683168316833,13.963533837387594,12.903227629798247,9.544095881944347,7.429305200429051,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,6,42,70300601,100,5f1d06bebd929516ae55db1cdbc99d8380b56637e94aaa19c04b14d460254d67,1c1f14c5fa9c76dab5d4ff8fe813dd26c47e0063c1e61bd6ca272fc9d99aff47,0,0,100,0.019856,protocol_sensitivity_grouped10fold|concrete|r1|f6|ekk
concrete,rf,929,101,8,6a793942ee0be50b4469b9a7ce8a417d2a50636f0f68b6e6093cae9c73c957ec,b10d4375591b5b4af35bfff114823ff6d2f79659518051fac3dcda58acb89f54,ba6e38bdbe60e400e2351fdf7c10ccad7372c10d0549bd40bec7a1f33141fcdd,none,0,929,0.17868675995694294,0,0,0,0,0,,,,101,4.960314285322457,3.4512519613777695,0.9079094140513928,45.308551035185914,13.534606170399272,13.897694741368099,17,84,0.16831683168316833,9.464102946506321,7.513025685085331,3.3848389932015284,2.6292263268179075,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,6,42,70300602,100,5f1d06bebd929516ae55db1cdbc99d8380b56637e94aaa19c04b14d460254d67,1c1f14c5fa9c76dab5d4ff8fe813dd26c47e0063c1e61bd6ca272fc9d99aff47,0,0,100,0.145392,protocol_sensitivity_grouped10fold|concrete|r1|f6|rf
concrete,smote_r_rf,929,101,8,6a793942ee0be50b4469b9a7ce8a417d2a50636f0f68b6e6093cae9c73c957ec,b10d4375591b5b4af35bfff114823ff6d2f79659518051fac3dcda58acb89f54,ba6e38bdbe60e400e2351fdf7c10ccad7372c10d0549bd40bec7a1f33141fcdd,smote_r,597,1526,0.5,0,0,0,0,0,,,,101,4.893259300288853,3.4944402780753197,0.9103824001889975,41.337843657279564,12.351818018204497,12.914322822797427,17,84,0.16831683168316833,9.044707721930228,7.32772821854812,3.4976660626166556,2.7186558139320147,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,6,42,70300603,100,5f1d06bebd929516ae55db1cdbc99d8380b56637e94aaa19c04b14d460254d67,1c1f14c5fa9c76dab5d4ff8fe813dd26c47e0063c1e61bd6ca272fc9d99aff47,0,0,100,0.250634,protocol_sensitivity_grouped10fold|concrete|r1|f6|smote_r_rf
concrete,smogn_rf,929,101,8,6a793942ee0be50b4469b9a7ce8a417d2a50636f0f68b6e6093cae9c73c957ec,b10d4375591b5b4af35bfff114823ff6d2f79659518051fac3dcda58acb89f54,ba6e38bdbe60e400e2351fdf7c10ccad7372c10d0549bd40bec7a1f33141fcdd,smogn,597,1526,0.5,0,0,0,0,0,,,,101,4.671421425273986,3.3786859316902964,0.9183239089964965,36.999267659085845,11.055967306959069,11.685252074550366,17,84,0.16831683168316833,8.545390623776559,6.603969793399267,3.38525703438491,2.7259499120587196,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,6,42,70300604,100,5f1d06bebd929516ae55db1cdbc99d8380b56637e94aaa19c04b14d460254d67,1c1f14c5fa9c76dab5d4ff8fe813dd26c47e0063c1e61bd6ca272fc9d99aff47,0,0,100,0.233436,protocol_sensitivity_grouped10fold|concrete|r1|f6|smogn_rf
concrete,relevance_weighted_rf,929,101,8,6a793942ee0be50b4469b9a7ce8a417d2a50636f0f68b6e6093cae9c73c957ec,b10d4375591b5b4af35bfff114823ff6d2f79659518051fac3dcda58acb89f54,ba6e38bdbe60e400e2351fdf7c10ccad7372c10d0549bd40bec7a1f33141fcdd,none,0,929,0.17868675995694294,0,0,0,0,0,0.16435388104702006,1.0000000000000002,3.287077620940401,101,5.065048068260243,3.5826996153651405,0.9039794939877646,47.72435481805315,14.251604048179427,14.522924524464035,17,84,0.16831683168316833,9.682528678020663,7.5836791592505275,3.4457578441101124,2.772977564816907,protocol_sensitivity_grouped10fold,main_10fold,Concrete Compressive Strength,1,6,42,70300605,100,5f1d06bebd929516ae55db1cdbc99d8380b56637e94aaa19c04b14d460254d67,1c1f14c5fa9c76dab5d4ff8fe813dd26c47e0063c1e61bd6ca272fc9d99aff47,0,0,100,0.154091,protocol_sensitivity_grouped10fold|concrete|r1|f6|relevance_weighted_rf
